"Trip.ID","Trip.Start.Timestamp","Trip.End.Timestamp","Trip.Seconds","Trip.Miles","Pickup.Census.Tract","Dropoff.Census.Tract","Pickup.Community.Area","Dropoff.Community.Area","Fare","Tip","Additional.Charges","Trip.Total","Shared.Trip.Authorized","Trips.Pooled","Pickup.Centroid.Latitude","Pickup.Centroid.Longitude","Pickup.Centroid.Location","Dropoff.Centroid.Latitude","Dropoff.Centroid.Longitude","Dropoff.Centroid.Location"
"613322ee510363d69b1084f7c37ae39418a9c819","08/20/2019 07:00:00 PM","08/20/2019 07:30:00 PM",1478,6.1,17031081402,17031061200,8,6,10,0,2.55,12.55,"false",1,41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)",41.9490605256,-87.6616429039,"POINT (-87.6616429039 41.9490605256)"
"1459340df1849bf3165358c0401131762ed8ea01","08/19/2019 03:15:00 PM","08/19/2019 03:15:00 PM",751,1.9,17031081800,17031839000,8,32,7.5,0,2.55,10.05,"false",1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.8710158803,-87.6314065252,"POINT (-87.6314065252 41.8710158803)"
"6db8b0c2a752b84fcb9067a3dcd3410a537c2d9f","08/03/2019 12:30:00 AM","08/03/2019 12:45:00 AM",812,1.9,17031080300,17031081700,8,8,7.5,0,2.55,10.05,"false",1,41.9074919303,-87.6357600901,"POINT (-87.6357600901 41.9074919303)",41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)"
"ae6bc4384731f762accd23a732beedaa7bf1042a","08/20/2019 02:45:00 PM","08/20/2019 02:45:00 PM",630,1.5,17031320600,17031081500,32,8,5,0,2.55,7.55,"false",1,41.8706073724,-87.6221729369,"POINT (-87.6221729369 41.8706073724)",41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"a0db7c9c7606b88e4853ffc99d82483908739f72","08/09/2019 04:30:00 PM","08/09/2019 04:45:00 PM",1398,2.8,17031240500,17031221200,24,22,10,0,2.55,12.55,"false",1,41.9119723006,-87.6836429218,"POINT (-87.6836429218 41.9119723006)",41.9210845826,-87.704648384,"POINT (-87.704648384 41.9210845826)"
"4e627166f0f6b8e3eb9fe574c0871b8b78c1b301","08/03/2019 12:00:00 PM","08/03/2019 12:15:00 PM",1019,4.3,17031301600,NA,30,NA,10,0,2.55,12.55,"false",1,41.8407574164,-87.7122519178,"POINT (-87.7122519178 41.8407574164)",NA,NA,""
"f52cfc4e8f897ddc164439d788296344124211c9","08/23/2019 03:45:00 PM","08/23/2019 03:45:00 PM",666,1.7,17031839100,17031081800,32,8,7.5,0,2.55,10.05,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"e368de33fe61b879a23d04f6b46fb9c14d11b808","08/25/2019 04:45:00 PM","08/25/2019 05:15:00 PM",1783,8.4,NA,NA,53,NA,17.5,0,2.55,20.05,"false",1,41.6738199043,-87.6357397768,"POINT (-87.6357397768 41.6738199043)",NA,NA,""
"988331236f3f42839dd2c608108030909b3c37ef","08/19/2019 06:30:00 PM","08/19/2019 06:45:00 PM",1285,5.6,17031081403,17031221400,8,22,10,2,2.55,14.55,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.9208017043,-87.6945323419,"POINT (-87.6945323419 41.9208017043)"
"3c2280eec8a210723ffb469e4d9186b800af9857","08/10/2019 06:15:00 PM","08/10/2019 06:30:00 PM",412,1.3,17031081100,17031081402,8,8,5,0,2.55,7.55,"false",1,41.9002212967,-87.6291051864,"POINT (-87.6291051864 41.9002212967)",41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)"
"6dda9cd6e34eca48308f585cb3658fd7365175ef","08/03/2019 06:45:00 PM","08/03/2019 07:00:00 PM",1393,7.2,NA,17031630900,NA,63,15,0,2.55,17.55,"false",1,NA,NA,"",41.7897875353,-87.7084167286,"POINT (-87.7084167286 41.7897875353)"
"dfb1aaada3d4b9fd5deaf38438b95603a94f7c6b","08/24/2019 02:15:00 PM","08/24/2019 02:45:00 PM",2188,12,NA,NA,15,32,22.5,0,2.55,25.05,"false",1,41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)",41.8788655841,-87.6251921424,"POINT (-87.6251921424 41.8788655841)"
"5184b66b85aeaf7c787afe8b96904dac08648466","08/29/2019 05:30:00 PM","08/29/2019 05:30:00 PM",262,1,17031031800,17031030900,3,77,5,3,2.55,10.55,"false",1,41.9670117607,-87.6706210432,"POINT (-87.6706210432 41.9670117607)",41.9797955506,-87.6714455473,"POINT (-87.6714455473 41.9797955506)"
"36fb07aca42322d7dc89adc0309161f58b7700b8","08/03/2019 04:00:00 PM","08/03/2019 04:15:00 PM",682,2.3,17031110100,17031110502,11,11,7.5,3,2.55,13.05,"false",1,41.985916382,-87.7689702414,"POINT (-87.7689702414 41.985916382)",41.970288894,-87.759857019,"POINT (-87.759857019 41.970288894)"
"1f74be00a46a2f4971b63ab8c6a5ea9a4cf31866","08/08/2019 05:45:00 AM","08/08/2019 06:15:00 AM",2330,15.1,NA,NA,1,76,25,0,7.55,32.55,"false",1,42.0096228806,-87.6701668569,"POINT (-87.6701668569 42.0096228806)",41.9802643146,-87.913624596,"POINT (-87.913624596 41.9802643146)"
"e40cb2cbe2a2b7abb131b4322f434673a0fa3535","08/16/2019 05:00:00 PM","08/16/2019 05:15:00 PM",1223,5,17031040300,17031010300,4,1,12.5,0,2.55,15.05,"false",1,41.9768117505,-87.701941074,"POINT (-87.701941074 41.9768117505)",42.0159343756,-87.6665362779,"POINT (-87.6665362779 42.0159343756)"
"5b148f349b91a1c2c763bf508bdebc3487bb8519","08/03/2019 07:15:00 PM","08/03/2019 07:30:00 PM",1402,10.1,17031081401,17031611700,8,61,17.5,0,2.55,20.05,"false",1,41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)",41.7975993826,-87.6719765211,"POINT (-87.6719765211 41.7975993826)"
"d210acb9dcc0543c262b3e7ec6fc7bb15647f251","08/30/2019 09:45:00 PM","08/30/2019 10:00:00 PM",735,1.9,17031071300,17031063200,7,6,7.5,0,2.55,10.05,"false",1,41.9217783562,-87.6414597588,"POINT (-87.6414597588 41.9217783562)",41.9383912577,-87.6385749205,"POINT (-87.6385749205 41.9383912577)"
"df7b71001409bd2aedcbae7fa16319fe7ab0cd9e","08/24/2019 02:15:00 AM","08/24/2019 02:30:00 AM",639,3.2,17031242400,17031220500,24,22,10,2,2.55,14.55,"false",1,41.8994222543,-87.684490122,"POINT (-87.684490122 41.8994222543)",41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)"
"b6ef8b5ffa97a74663d7b7f1af8f6cc6de2304c5","08/08/2019 10:45:00 PM","08/08/2019 10:45:00 PM",547,2.6,17031833100,17031282700,28,28,7.5,0,2.55,10.05,"false",1,41.8790669938,-87.657005027,"POINT (-87.657005027 41.8790669938)",41.8713514005,-87.6886749004,"POINT (-87.6886749004 41.8713514005)"
"ece519cc7da91e8fa34a83f7107804d8166624d3","08/25/2019 10:30:00 PM","08/25/2019 10:45:00 PM",873,8.3,17031841900,17031831400,28,25,12.5,0,2.55,15.05,"false",1,41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)",41.86911914,-87.7560677045,"POINT (-87.7560677045 41.86911914)"
"0fdf7d6b9c1ddf6710725acd5fd63fc761a8176c","08/04/2019 09:30:00 AM","08/04/2019 09:30:00 AM",219,0.6,17031063200,17031063303,6,6,2.5,0,2.55,5.05,"false",1,41.9383912577,-87.6385749205,"POINT (-87.6385749205 41.9383912577)",41.9346504482,-87.6346478774,"POINT (-87.6346478774 41.9346504482)"
"9f2a82bfb1b649964c52c6944015ee011501cbca","08/30/2019 09:30:00 PM","08/30/2019 09:45:00 PM",915,3.6,NA,NA,58,60,10,0,2.55,12.55,"false",1,41.8173662079,-87.6988607973,"POINT (-87.6988607973 41.8173662079)",41.8361501547,-87.6487879519,"POINT (-87.6487879519 41.8361501547)"
"1c4bbd5e95364b1040ec3ab147e066216d5352ab","08/20/2019 06:30:00 AM","08/20/2019 07:00:00 AM",1108,6.5,NA,NA,39,32,10,0,2.55,12.55,"false",1,41.8089162826,-87.5961833442,"POINT (-87.5961833442 41.8089162826)",41.8788655841,-87.6251921424,"POINT (-87.6251921424 41.8788655841)"
"16ab939dd958096f6e7c58928cdda29bb22a7d0a","08/17/2019 12:45:00 PM","08/17/2019 01:00:00 PM",873,2.6,17031842300,17031071700,24,7,7.5,3,2.55,13.05,"false",1,41.8983058696,-87.6536139825,"POINT (-87.6536139825 41.8983058696)",41.9128689225,-87.6410707462,"POINT (-87.6410707462 41.9128689225)"
"5ea9bb38f7c19470a04c858eee01c33ff818fc70","08/01/2019 06:15:00 PM","08/01/2019 06:30:00 PM",1101,5.3,17031833000,17031050800,28,5,10,0,2.55,12.55,"false",1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.9450101512,-87.6809282247,"POINT (-87.6809282247 41.9450101512)"
"2f7d067fe1a613fed6f2dc5dfb2961b89f83691e","08/04/2019 03:15:00 PM","08/04/2019 03:30:00 PM",1003,6.2,17031410700,17031330200,41,33,12.5,0,2.55,15.05,"false",1,41.7980417164,-87.5941966274,"POINT (-87.5941966274 41.7980417164)",41.8612808467,-87.6305800611,"POINT (-87.6305800611 41.8612808467)"
"cc428cae19ca37e0ff3671a21293e334f553c248","08/20/2019 09:00:00 PM","08/20/2019 09:15:00 PM",1452,9.1,17031839100,17031030200,32,77,15,4,2.55,21.55,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.9944422482,-87.6652247765,"POINT (-87.6652247765 41.9944422482)"
"aba38264851ad0175fd4ab26c423e9d11e4d6626","08/19/2019 05:30:00 AM","08/19/2019 06:00:00 AM",2386,16.4,NA,NA,76,6,22.5,0,7.55,30.05,"true",2,41.9802643146,-87.913624596,"POINT (-87.913624596 41.9802643146)",41.9442266014,-87.6559981815,"POINT (-87.6559981815 41.9442266014)"
"96ca20dd9f6eb5e40f3c3a20b1cb487d8b97d14b","08/12/2019 04:45:00 PM","08/12/2019 05:15:00 PM",1639,11.2,17031980100,17031833100,56,28,20,0,7.55,27.55,"false",1,41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)",41.8790669938,-87.657005027,"POINT (-87.657005027 41.8790669938)"
"f96505c027b7a7a61f0edb7095bb2a46206090e1","08/30/2019 07:45:00 PM","08/30/2019 08:15:00 PM",2241,17.2,17031833000,17031980000,28,76,25,0,7.55,32.55,"false",1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"bb5a4b84fef046c2cc9ca3caf75546fc846a3829","08/24/2019 11:00:00 PM","08/24/2019 11:30:00 PM",1371,6.7,NA,NA,3,23,12.5,0,2.55,15.05,"false",1,41.96581197,-87.6558787862,"POINT (-87.6558787862 41.96581197)",41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)"
"c8299c763d6fa371cb2cd0bdac1f612aaebb3ccd","08/09/2019 04:45:00 PM","08/09/2019 05:45:00 PM",3167,18.1,17031081403,17031980000,8,76,32.5,11,7.55,51.05,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"13d5719bba6b9c60b1d3fe4b4b89ea0e5084d39a","08/20/2019 10:15:00 PM","08/20/2019 10:15:00 PM",266,0.5,17031081800,17031081800,8,8,2.5,0,2.55,5.05,"false",1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"0f936adbd0141fe83893be6565dea6821a0f9689","08/28/2019 05:00:00 PM","08/28/2019 06:15:00 PM",4526,26.8,NA,17031061901,NA,6,35,0,2.55,37.55,"false",1,NA,NA,"",41.9432371225,-87.6434709559,"POINT (-87.6434709559 41.9432371225)"
"de13c7c88e8650fe6f187ea6e52233cb54e1137e","08/10/2019 11:30:00 AM","08/10/2019 11:45:00 AM",730,2,17031832300,17031071400,22,7,7.5,3,2.55,13.05,"false",1,41.9192250505,-87.671445766,"POINT (-87.671445766 41.9192250505)",41.922082541,-87.6341560931,"POINT (-87.6341560931 41.922082541)"
"1917ac64628cfc93e38144b67053364c352cf0a0","08/25/2019 07:45:00 AM","08/25/2019 08:00:00 AM",809,6.3,17031063000,17031839100,6,32,10,0,2.55,12.55,"false",1,41.9363101308,-87.6515625922,"POINT (-87.6515625922 41.9363101308)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"527e049195cbd42590eba5f50963a26edf10ce15","08/04/2019 11:30:00 PM","08/04/2019 11:30:00 PM",656,4.1,17031839100,17031842900,32,28,7.5,3,2.55,13.05,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8631181033,-87.672920435,"POINT (-87.672920435 41.8631181033)"
"4d9bd25c9c3d29d72bbd77c8a92ea75c309df3b1","08/21/2019 08:45:00 PM","08/21/2019 09:00:00 PM",460,1.2,17031062000,17031061500,6,6,5,0,2.55,7.55,"false",1,41.942577185,-87.6470785093,"POINT (-87.6470785093 41.942577185)",41.9452823311,-87.6615450961,"POINT (-87.6615450961 41.9452823311)"
"f13630ff6c790944d4b70546d8357ef06033edb9","08/09/2019 10:45:00 AM","08/09/2019 11:00:00 AM",521,2.5,17031080202,17031070101,8,7,7.5,0,2.55,10.05,"false",1,41.9058577688,-87.6308650266,"POINT (-87.6308650266 41.9058577688)",41.9292629902,-87.6358909539,"POINT (-87.6358909539 41.9292629902)"
"38c42766bc0140d50e782906e96b40453c2415c5","08/15/2019 11:00:00 AM","08/15/2019 11:30:00 AM",1774,6.6,17031241600,17031830700,24,3,10,0,0,10,"true",3,41.9066507664,-87.6653376596,"POINT (-87.6653376596 41.9066507664)",41.958055933,-87.6603894557,"POINT (-87.6603894557 41.958055933)"
"339a59f516b04f778dc21560ca63885831dc9f64","08/25/2019 05:30:00 PM","08/25/2019 06:00:00 PM",1972,13.7,NA,NA,34,17,22.5,0,2.55,25.05,"false",1,41.8420761168,-87.6339734222,"POINT (-87.6339734222 41.8420761168)",41.9465114202,-87.8060200025,"POINT (-87.8060200025 41.9465114202)"
"0ec7690719b79053643138f039a5c6750fb31cb0","08/05/2019 07:15:00 PM","08/05/2019 07:30:00 PM",497,1.3,17031320100,17031081300,32,8,5,1,2.55,8.55,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)"
"b02fc17eff239368c1d4664b60eab43d5859b84a","08/15/2019 01:15:00 PM","08/15/2019 02:00:00 PM",2532,15.5,17031980000,17031832600,76,7,25,0,7.55,32.55,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.9147473049,-87.6540070286,"POINT (-87.6540070286 41.9147473049)"
"cffe670faa837147625b5416f6fc750c1bd6737c","08/20/2019 05:45:00 PM","08/20/2019 06:15:00 PM",1880,19.5,17031980000,NA,76,NA,27.5,5,8.5,41,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,""
"f7f2beac68a85703061ce8b6dc73ceca90b561e1","08/22/2019 08:45:00 PM","08/22/2019 09:00:00 PM",535,3.7,NA,NA,15,NA,12.5,0,2.85,15.35,"false",1,41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)",NA,NA,""
"27b693c023895dc81c1817c9b1e07dfa55802330","08/04/2019 03:00:00 PM","08/04/2019 03:00:00 PM",365,1.7,17031832400,17031220500,22,22,5,0,2.55,7.55,"false",1,41.9157411934,-87.6922563262,"POINT (-87.6922563262 41.9157411934)",41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)"
"cd4965fd0886eb9367efa8537c51926627a51d8b","08/06/2019 07:15:00 PM","08/06/2019 07:45:00 PM",1244,4.9,17031841900,17031081202,28,8,5,0,2.55,7.55,"true",3,41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)",41.9027880476,-87.6261455896,"POINT (-87.6261455896 41.9027880476)"
"dbf4cc0f6bcb3aea64dc1c5745309d909944979f","08/10/2019 09:15:00 PM","08/10/2019 09:30:00 PM",1001,4.5,17031061901,17031081800,6,8,10,0,2.55,12.55,"false",1,41.9432371225,-87.6434709559,"POINT (-87.6434709559 41.9432371225)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"ed529e75a95f940e2e2d8db6c86a003d6f692aa2","08/23/2019 12:00:00 PM","08/23/2019 12:15:00 PM",672,1.5,17031061902,17031060400,6,6,5,2,2.55,9.55,"false",1,41.9431550855,-87.640698076,"POINT (-87.640698076 41.9431550855)",41.9506733576,-87.6665362813,"POINT (-87.6665362813 41.9506733576)"
"5dfc2d6d78cf4aa3897027d274d9933044c10998","08/25/2019 07:15:00 PM","08/25/2019 07:30:00 PM",451,1.3,17031062100,17031063301,6,6,5,0,2.55,7.55,"false",1,41.9426918444,-87.6517705068,"POINT (-87.6517705068 41.9426918444)",41.9345397158,-87.6430228044,"POINT (-87.6430228044 41.9345397158)"
"28758d1cd43be3ea5eacd2d2ebaf1cbc51b4e076","08/06/2019 09:45:00 AM","08/06/2019 09:45:00 AM",409,0.9,17031320100,17031280100,32,28,7.5,3,3.11,13.61,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)"
"6f04ad4dad607093b7f6099808f5448902c3cd83","08/14/2019 11:45:00 AM","08/14/2019 12:00:00 PM",825,4.6,17031081401,17031838200,8,28,10,2,2.55,14.55,"false",1,41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)",41.8704150003,-87.6750856208,"POINT (-87.6750856208 41.8704150003)"
"15e45ab72c5eb7c3edc62ee7f6abdc4919c78167","08/16/2019 11:00:00 AM","08/16/2019 11:45:00 AM",2376,19.2,17031320400,17031980000,32,76,27.5,0,7.55,35.05,"false",1,41.8774061234,-87.6219716519,"POINT (-87.6219716519 41.8774061234)",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"691537db21175543380b13b9fedc8343994ede42","08/29/2019 08:45:00 PM","08/29/2019 09:00:00 PM",628,2.3,17031031000,17031040201,3,4,5,0,2.55,7.55,"false",1,41.9724370811,-87.6711095263,"POINT (-87.6711095263 41.9724370811)",41.9725808001,-87.6940010612,"POINT (-87.6940010612 41.9725808001)"
"2bfdcde974d44a17b573be85b49c438a102de9a4","08/20/2019 01:45:00 PM","08/20/2019 02:30:00 PM",2527,16.8,17031980000,17031833000,76,28,27.5,0,7.59,35.09,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"c4330dc278dbe83e0f84d6055f1041503074cec9","08/12/2019 06:00:00 AM","08/12/2019 06:15:00 AM",734,6.9,17031980000,NA,76,NA,10,3,8.5,21.5,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,""
"fa16ca9ebad0e100e26ef5f7e5946215eda4aa87","08/15/2019 05:45:00 PM","08/15/2019 06:00:00 PM",865,4.5,17031081403,17031841000,8,33,10,2,7.55,19.55,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.8492467545,-87.6241352979,"POINT (-87.6241352979 41.8492467545)"
"f7629fcef5ebcfc649605511dc538422f74c2acd","08/07/2019 11:15:00 AM","08/07/2019 11:30:00 AM",779,3.9,NA,NA,15,22,10,0,2.55,12.55,"false",1,41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)",41.9227606205,-87.6991553432,"POINT (-87.6991553432 41.9227606205)"
"6e5d6013b016eae15fe2140cb59e13dbe70feae1","08/08/2019 07:45:00 PM","08/08/2019 08:00:00 PM",876,3,17031071400,17031320100,7,32,7.5,0,2.55,10.05,"false",1,41.922082541,-87.6341560931,"POINT (-87.6341560931 41.922082541)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"0c832ca14d6aae254a8232e0368faf982a9621ab","08/06/2019 08:45:00 PM","08/06/2019 09:15:00 PM",1645,6.6,NA,NA,14,23,7.5,0,2.55,10.05,"true",3,41.968069,-87.7215590627,"POINT (-87.7215590627 41.968069)",41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)"
"9ee0577c9188fd289f19b1bb7d02dd13580e673a","08/24/2019 05:30:00 AM","08/24/2019 05:45:00 AM",1213,8,NA,NA,NA,56,15,0,2.55,17.55,"false",1,NA,NA,"",41.7925923603,-87.7696154528,"POINT (-87.7696154528 41.7925923603)"
"fe6b37c08a5012e448ff30582b56511793996ea5","08/23/2019 10:00:00 AM","08/23/2019 10:15:00 AM",1027,3.6,17031063000,17031210601,6,21,10,0,2.55,12.55,"false",1,41.9363101308,-87.6515625922,"POINT (-87.6515625922 41.9363101308)",41.9374939696,-87.7099873375,"POINT (-87.7099873375 41.9374939696)"
"874c84a7c26da3aff31d0b931e685ffb7cabf664","08/06/2019 12:15:00 PM","08/06/2019 12:30:00 PM",366,0.9,NA,NA,30,30,5,0,2.55,7.55,"false",1,41.8390869059,-87.714003807,"POINT (-87.714003807 41.8390869059)",41.8390869059,-87.714003807,"POINT (-87.714003807 41.8390869059)"
"13214c6aa896ea9c2fbd98b9835eb4b0e6beb326","08/23/2019 07:00:00 PM","08/23/2019 07:15:00 PM",1278,5.2,17031081700,17031221400,8,22,12.5,0,2.55,15.05,"false",1,41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)",41.9208017043,-87.6945323419,"POINT (-87.6945323419 41.9208017043)"
"2df87b0e14ff69e45547b8002b556e815b5370e9","08/29/2019 11:30:00 PM","08/29/2019 11:30:00 PM",610,2.9,17031081700,17031241500,8,24,7.5,0,2.55,10.05,"false",1,41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)",41.9083786693,-87.6709450752,"POINT (-87.6709450752 41.9083786693)"
"95a1a19253b538dc8a63d1eaac02a683caf6d766","08/01/2019 09:00:00 PM","08/01/2019 09:15:00 PM",675,2.6,NA,NA,5,16,7.5,0,2.55,10.05,"false",1,41.9477915865,-87.6838349425,"POINT (-87.6838349425 41.9477915865)",41.9535821253,-87.7234523905,"POINT (-87.7234523905 41.9535821253)"
"589b31a9bd3e0a652a69f550447ba727afccdc2c","08/11/2019 01:30:00 PM","08/11/2019 02:15:00 PM",2455,8.1,17031242300,17031320100,24,32,7.5,0,0,7.5,"true",2,41.8995065476,-87.6796002867,"POINT (-87.6796002867 41.8995065476)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
