"Trip ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area","Fare","Tip","Additional Charges","Trip Total","Shared Trip Authorized","Trips Pooled","Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid Location"
"04fb0d82ff45912c04817d92a8d83d7bab61abfb","12/05/2019 03:15:00 PM","12/05/2019 03:45:00 PM",1576,21.57938,17031980000,NA,76,NA,27.5,5,10.54,43.04,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,NA
"a80fd46af650c7710423158dd0099396d8d5cd22","12/20/2019 12:00:00 AM","12/20/2019 12:15:00 AM",833,7.262159,17031081403,17031050200,8,5,12.5,0,2.55,15.05,FALSE,1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.957735565,-87.683718102,"POINT (-87.683718102 41.957735565)"
"4d42569e2553ff378864fe9315a821ed16a669e7","12/18/2019 05:15:00 PM","12/18/2019 05:30:00 PM",1170,3.29,17031063000,17031241600,6,24,7.5,0,2.55,10.05,FALSE,1,41.9363101308,-87.6515625922,"POINT (-87.6515625922 41.9363101308)",41.9066507664,-87.6653376596,"POINT (-87.6653376596 41.9066507664)"
"bb831265cc04da6d41bd281cc73143c092587db4","12/12/2019 09:45:00 PM","12/12/2019 10:00:00 PM",654,3.516065,17031833000,17031070600,28,7,7.5,0,2.55,10.05,FALSE,1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.9287630064,-87.665676837,"POINT (-87.665676837 41.9287630064)"
"3bb65039d0dd62384d333cbe75bf5c2151cc7f8e","12/24/2019 12:45:00 PM","12/24/2019 01:00:00 PM",819,3.84,NA,NA,25,NA,10,0,2.55,12.55,FALSE,1,41.8906088526,-87.7560467111,"POINT (-87.7560467111 41.8906088526)",NA,NA,NA
"f5bac38815ba332db1d213f0fe66a204dda59a35","12/09/2019 03:45:00 PM","12/09/2019 04:00:00 PM",844,3.306159,17031839100,17031071400,32,7,7.5,0,2.55,10.05,FALSE,1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.922082541,-87.6341560931,"POINT (-87.6341560931 41.922082541)"
"f5398bcb8fcec875974345f71e57555f77ce8574","12/20/2019 01:45:00 AM","12/20/2019 02:00:00 AM",470,2.55987,17031062900,17031071500,6,7,5,0,2.55,7.55,FALSE,1,41.9362371791,-87.6564115308,"POINT (-87.6564115308 41.9362371791)",41.9146162864,-87.6317173661,"POINT (-87.6317173661 41.9146162864)"
"56fa84ba2ffad4946c9f1716f4bb46551c951e6d","12/28/2019 10:45:00 PM","12/28/2019 10:45:00 PM",283,0.93,17031242200,17031241500,24,24,2.5,2,2.55,7.05,FALSE,1,41.8995897957,-87.6747191345,"POINT (-87.6747191345 41.8995897957)",41.9083786693,-87.6709450752,"POINT (-87.6709450752 41.9083786693)"
"816d0b7cf01743962c925e58e53da9a53b5c6a6d","12/10/2019 04:45:00 PM","12/10/2019 05:00:00 PM",771,1.491739,17031081401,17031839100,8,32,7.5,3,2.55,13.05,FALSE,1,41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"7e8d2b76bf6fcdd6d056147ef51f727d79df54d5","12/24/2019 11:00:00 PM","12/24/2019 11:15:00 PM",1030,5.828721,NA,NA,27,25,10,0,2.55,12.55,TRUE,2,41.8789144956,-87.7058971305,"POINT (-87.7058971305 41.8789144956)",41.8906088526,-87.7560467111,"POINT (-87.7560467111 41.8906088526)"
"fbf3e1eec6094e949a8fbb88e4bf7dc5b5e78dad","12/05/2019 09:30:00 PM","12/05/2019 09:30:00 PM",479,2.727144,17031281900,17031243300,28,24,5,0,2.55,7.55,FALSE,1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",41.8924931672,-87.6647458359,"POINT (-87.6647458359 41.8924931672)"
"5c7a62345ca2b82882df9183052be2b8bc0f54fb","12/20/2019 07:15:00 PM","12/20/2019 07:30:00 PM",834,1.963194,17031841900,17031838100,28,28,2.5,1,2.55,6.05,TRUE,2,41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)",41.8786674201,-87.6716536214,"POINT (-87.6716536214 41.8786674201)"
"5e701783c231594da6764f1bcd74a8259ce6690d","12/09/2019 08:15:00 AM","12/09/2019 08:30:00 AM",204,0.866539,17031630400,17031842800,63,58,2.5,0,2.55,5.05,FALSE,1,41.7972547246,-87.698781345,"POINT (-87.698781345 41.7972547246)",41.8081895757,-87.6990971733,"POINT (-87.6990971733 41.8081895757)"
"5663a039021baae7cbf3decee478a8de07f574d8","12/14/2019 05:45:00 PM","12/14/2019 06:00:00 PM",1202,3.86,17031081700,17031831000,8,22,15,2,2.55,19.55,FALSE,1,41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)",41.9160052737,-87.6750951155,"POINT (-87.6750951155 41.9160052737)"
"87e5ed54407d9b1d2e6bd49c8b264c9456f3e952","12/26/2019 12:30:00 AM","12/26/2019 12:45:00 AM",649,4.16,17031832500,17031210502,7,21,7.5,0,2.55,10.05,FALSE,1,41.9218774613,-87.6640782395,"POINT (-87.6640782395 41.9218774613)",41.9337850524,-87.7220523299,"POINT (-87.7220523299 41.9337850524)"
"7e1b48f4503e371fbc45f95b2c3309378304d230","12/06/2019 03:15:00 PM","12/06/2019 03:30:00 PM",405,1.75,NA,NA,27,29,7.5,0,2.55,10.05,FALSE,1,41.8789144956,-87.7058971305,"POINT (-87.7058971305 41.8789144956)",41.8601900192,-87.7172201,"POINT (-87.7172201 41.8601900192)"
"a2f07dedbf64a27e1ebba081304ed6e1c2e11753","12/14/2019 06:45:00 PM","12/14/2019 07:15:00 PM",1059,2.25,17031080400,17031081600,8,8,12.5,3,2.55,18.05,FALSE,1,41.9074128162,-87.6409015248,"POINT (-87.6409015248 41.9074128162)",41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)"
"47255079fa06321df4e87e5747aa35b1b2fa2da2","12/19/2019 09:00:00 PM","12/19/2019 09:15:00 PM",489,1.26,17031839100,17031833000,32,28,5,0,2.55,7.55,FALSE,1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"25506be98ab0572d9be340a624d24712d6f51018","12/21/2019 04:00:00 PM","12/21/2019 04:00:00 PM",566,2.16,NA,NA,44,71,7.5,0,0,7.5,TRUE,1,41.7402057565,-87.6159695226,"POINT (-87.6159695226 41.7402057565)",41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)"
"2a77e474f0eb2abacd97604e7ec14d1305f910f5","12/05/2019 03:00:00 PM","12/05/2019 03:15:00 PM",368,1.28,NA,NA,44,45,7.5,0,0,7.5,TRUE,1,41.7402057565,-87.6159695226,"POINT (-87.6159695226 41.7402057565)",41.7441995348,-87.5863483178,"POINT (-87.5863483178 41.7441995348)"
"f9ad6693f40b85cdc54957dff2ae8bcac3b2494b","12/07/2019 01:45:00 AM","12/07/2019 02:00:00 AM",516,2.653609,17031833000,17031838000,28,28,7.5,0,2.55,10.05,FALSE,1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.8773834707,-87.6806541164,"POINT (-87.6806541164 41.8773834707)"
"76c934c7471e6c2bf82a41922df2baf093f33721","12/11/2019 10:15:00 AM","12/11/2019 10:30:00 AM",729,2.556832,17031081800,17031281900,8,28,7.5,0,2.55,10.05,FALSE,1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)"
"92f3f60e3d42304ecaa6099a327a35db1c0f168a","12/21/2019 11:30:00 PM","12/22/2019 12:00:00 AM",1949,21.219737,NA,17031081500,NA,8,27.5,13,2.55,43.05,FALSE,1,NA,NA,NA,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"9949860c1ed36c448b82dfe4e74c14d1d004cc52","12/26/2019 08:15:00 AM","12/26/2019 08:15:00 AM",492,1.555077,17031833000,17031320400,28,32,5,0,2.55,7.55,FALSE,1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.8774061234,-87.6219716519,"POINT (-87.6219716519 41.8774061234)"
"7f0d2bcf2a27d884d5d36c16734f1d69f0c28a32","12/06/2019 08:00:00 PM","12/06/2019 08:15:00 PM",1031,3.39,17031070400,17031842300,7,24,10,0,2.75,12.75,FALSE,1,41.9289672664,-87.6561568309,"POINT (-87.6561568309 41.9289672664)",41.8983058696,-87.6536139825,"POINT (-87.6536139825 41.8983058696)"
"ade8ff6e8022945d5389cd2e5719892f15105c4c","12/13/2019 11:45:00 PM","12/14/2019 12:15:00 AM",1597,7.52,NA,NA,8,23,30,0,2.85,32.85,FALSE,1,41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)",41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)"
"4499cfad22614027bc2d7c50c7b2cfe501348dfa","12/15/2019 10:30:00 AM","12/15/2019 10:45:00 AM",247,1.298045,17031760801,NA,76,NA,5,0,2.55,7.55,FALSE,1,41.9822729289,-87.8415864319,"POINT (-87.8415864319 41.9822729289)",NA,NA,NA
"6d97f838cf81d7a57fc98a75c368f48430f10b3b","12/30/2019 10:30:00 AM","12/30/2019 10:45:00 AM",545,1.923538,17031071500,17031081300,7,8,7.5,0,3.11,10.61,FALSE,1,41.9146162864,-87.6317173661,"POINT (-87.6317173661 41.9146162864)",41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)"
"124871c80605a47ed8ba6b5b9218bce82adde9b6","12/19/2019 06:15:00 PM","12/19/2019 06:45:00 PM",1528,9.30885,17031420100,17031841900,42,28,17.5,0,2.55,20.05,FALSE,1,41.7830341779,-87.582630304,"POINT (-87.582630304 41.7830341779)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"5e63004b892d5164b8a0dac33f72e654fea6bdc3","12/12/2019 03:30:00 PM","12/12/2019 03:45:00 PM",388,1.896867,17031980000,NA,76,NA,5,0,7.55,12.55,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,NA
"6dadf6be49da5b16af146f8fbd715c96c22a5ae1","12/14/2019 09:00:00 PM","12/14/2019 09:15:00 PM",924,2.928596,17031842200,17031832000,8,6,7.5,0,2.55,10.05,FALSE,1,41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)",41.9462945357,-87.6542980837,"POINT (-87.6542980837 41.9462945357)"
"7e356495779073facf9b7db96e6f5fa4237bd95b","12/07/2019 03:00:00 PM","12/07/2019 03:15:00 PM",568,1.968792,17031320100,17031841900,32,28,5,0,2.55,7.55,FALSE,1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"bb3370f0ea0390e61cd5d20aeb5af6a46690845c","12/08/2019 03:15:00 PM","12/08/2019 03:45:00 PM",2423,11.51,NA,NA,6,NA,17.5,0,2.55,20.05,FALSE,1,41.9442266014,-87.6559981815,"POINT (-87.6559981815 41.9442266014)",NA,NA,NA
"209112cd131c3b2d822821a707ee6b92f803604f","12/07/2019 03:30:00 AM","12/07/2019 03:30:00 AM",176,1.009132,17031220500,17031221200,22,22,2.5,0,2.55,5.05,FALSE,1,41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)",41.9210845826,-87.704648384,"POINT (-87.704648384 41.9210845826)"
"3d3dba79700ce6da93190e0453deb1266b1c38bd","12/23/2019 01:00:00 AM","12/23/2019 01:30:00 AM",1927,27.17,17031980000,NA,76,NA,32.5,0,9.3,41.8,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,NA
"932c412cabe7081756724486523c66af907e75b6","12/21/2019 10:15:00 PM","12/21/2019 10:30:00 PM",650,4.984087,17031081401,17031351000,8,35,10,0,2.55,12.55,FALSE,1,41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)",41.8346735981,-87.6108347373,"POINT (-87.6108347373 41.8346735981)"
"95b91367d502b9897c356afa5621c41ef495c1af","12/06/2019 09:15:00 PM","12/06/2019 09:45:00 PM",1699,10.17,NA,NA,55,NA,17.5,0,2.55,20.05,FALSE,1,41.6636706517,-87.5409355129,"POINT (-87.5409355129 41.6636706517)",NA,NA,NA
"d50b962338b315126be8ad930b75f00512906eac","12/22/2019 11:45:00 AM","12/22/2019 12:00:00 PM",807,2.659673,17031842200,17031062000,8,6,7.5,0,2.55,10.05,FALSE,1,41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)",41.942577185,-87.6470785093,"POINT (-87.6470785093 41.942577185)"
"763f67318fca5b7fb8cb640c3050cb5c2abc7fc7","12/30/2019 02:00:00 PM","12/30/2019 02:15:00 PM",319,0.920385,17031081500,17031320100,8,32,7.5,0,2.85,10.35,FALSE,1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"65cdc5f2b214e7d4eb316ea9cfd8a8ee5ec92a27","12/02/2019 12:00:00 AM","12/02/2019 12:15:00 AM",765,10.21,NA,NA,23,30,10,0,0,10,TRUE,3,41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)",41.8390869059,-87.714003807,"POINT (-87.714003807 41.8390869059)"
"7c4542eb04fb8eca5edd5aa552a955872eb12485","12/11/2019 11:15:00 PM","12/11/2019 11:45:00 PM",2161,23.213142,NA,17031070200,NA,7,30,0,2.55,32.55,FALSE,1,NA,NA,NA,41.9290776551,-87.6462934762,"POINT (-87.6462934762 41.9290776551)"
"f2b4a96106aa346063c60374f84cbce5a28545de","12/19/2019 01:45:00 PM","12/19/2019 02:00:00 PM",747,1.534509,17031320100,17031081800,32,8,7.5,0,2.55,10.05,FALSE,1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"e453dda05690ba302d806f601d6f92b706d1fc45","12/10/2019 06:00:00 PM","12/10/2019 06:15:00 PM",844,2.26933,17031281900,17031081402,28,8,7.5,0,2.55,10.05,FALSE,1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)"
"ff94542ef854d89bb69f3f4e4e4280dbe5a1f9b1","12/18/2019 01:00:00 PM","12/18/2019 01:15:00 PM",873,5.73,NA,NA,NA,76,10,0,7.55,17.55,FALSE,1,NA,NA,NA,41.9802643146,-87.913624596,"POINT (-87.913624596 41.9802643146)"
