"Trip.ID","Trip.Start.Timestamp","Trip.End.Timestamp","Trip.Seconds","Trip.Miles","Pickup.Census.Tract","Dropoff.Census.Tract","Pickup.Community.Area","Dropoff.Community.Area","Fare","Tip","Additional.Charges","Trip.Total","Shared.Trip.Authorized","Trips.Pooled","Pickup.Centroid.Latitude","Pickup.Centroid.Longitude","Pickup.Centroid.Location","Dropoff.Centroid.Latitude","Dropoff.Centroid.Longitude","Dropoff.Centroid.Location"
"12e7c9ffc38835bb1bbb0b86cb523a500c78bd8b","06/12/2019 06:45:00 AM","06/12/2019 07:00:00 AM",487,1.8,17031430101,17031843900,43,42,5,0,2.55,7.55,"true",2,41.7697847237,-87.5739519554,"POINT (-87.5739519554 41.7697847237)",41.7761636931,-87.5799482481,"POINT (-87.5799482481 41.7761636931)"
"4a59423ce8f06d9fff6f69a0727c7710ce329957","06/27/2019 09:15:00 AM","06/27/2019 09:15:00 AM",380,2.4,17031150502,17031100500,15,10,5,0,2.55,7.55,"false",1,41.9567787036,-87.7818419914,"POINT (-87.7818419914 41.9567787036)",41.978068292,-87.8197891138,"POINT (-87.8197891138 41.978068292)"
"e6aab6de3060fd1bd16381d78c7118d767e67a78","06/29/2019 06:15:00 PM","06/29/2019 06:45:00 PM",1975,13.6,NA,NA,8,56,17.5,0,0,17.5,"true",1,41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)",41.7925923603,-87.7696154528,"POINT (-87.7696154528 41.7925923603)"
"2fd232e242f19ee594f36ce0d4ddc0db53dfdcb4","06/21/2019 05:45:00 AM","06/21/2019 06:00:00 AM",362,1.1,17031081201,17031081800,8,8,7.5,0,2.55,10.05,"false",1,41.8991556134,-87.6262105324,"POINT (-87.6262105324 41.8991556134)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"03b2a806718655d22c4a94394737206dfd8ddf46","06/20/2019 06:45:00 AM","06/20/2019 07:15:00 AM",1526,12.2,NA,17031980000,NA,76,20,0,8.3,28.3,"false",1,NA,NA,"",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"d0c8337d349c215aed47fcbca11fc08bc84251a8","06/03/2019 12:45:00 AM","06/03/2019 12:45:00 AM",369,1.4,NA,NA,70,NA,5,0,2.55,7.55,"false",1,41.7457577128,-87.7083657043,"POINT (-87.7083657043 41.7457577128)",NA,NA,""
"52f7a9127af5f9e511b65dc0c6bc1a3af2777a62","06/20/2019 09:45:00 PM","06/20/2019 10:00:00 PM",1387,3.9,17031081800,17031063100,8,6,12.5,0,2.55,15.05,"false",1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.938232293,-87.6467820813,"POINT (-87.6467820813 41.938232293)"
"282fac53e3c1daf8749a240ed71924f60587c796","06/09/2019 11:00:00 PM","06/09/2019 11:15:00 PM",1215,11.1,NA,17031839100,NA,32,17.5,0,2.55,20.05,"false",1,NA,NA,"",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"e9ef65b4a265d34b31ed01ba094d0d0d320e1255","06/03/2019 01:30:00 PM","06/03/2019 02:00:00 PM",1035,3.8,17031071300,17031243500,7,24,5,0,2.55,7.55,"true",5,41.9217783562,-87.6414597588,"POINT (-87.6414597588 41.9217783562)",41.8926581076,-87.6525344838,"POINT (-87.6525344838 41.8926581076)"
"85a1691807c4c0713e4a751cdee9d83bd980f9b3","06/23/2019 08:15:00 AM","06/23/2019 08:30:00 AM",583,3.5,NA,NA,8,22,7.5,0,2.55,10.05,"false",1,41.899602111,-87.6333080367,"POINT (-87.6333080367 41.899602111)",41.9227606205,-87.6991553432,"POINT (-87.6991553432 41.9227606205)"
"950aecf5ab7917a1d88840c5a9cb5e82777fe814","06/26/2019 01:00:00 AM","06/26/2019 01:30:00 AM",1842,12.8,NA,NA,60,2,17.5,0,2.55,20.05,"false",1,41.8361501547,-87.6487879519,"POINT (-87.6487879519 41.8361501547)",42.001571027,-87.6950125892,"POINT (-87.6950125892 42.001571027)"
"8ce2ce41a25cf7fb0fd66e6d45da609b3c6a1f31","06/20/2019 09:30:00 AM","06/20/2019 10:15:00 AM",2323,19.4,17031250700,NA,25,NA,27.5,0,3.5,31,"false",1,41.905820977,-87.7608129894,"POINT (-87.7608129894 41.905820977)",NA,NA,""
"8397b298f4d03bf60174ba84c990504471e04d9c","06/11/2019 04:00:00 PM","06/11/2019 04:00:00 PM",327,1.1,NA,NA,2,NA,5,0,2.55,7.55,"false",1,42.001571027,-87.6950125892,"POINT (-87.6950125892 42.001571027)",NA,NA,""
"12d30a5562172411b19921b99cdad1efe4099f8d","06/04/2019 01:00:00 AM","06/04/2019 01:15:00 AM",1595,24.2,17031980000,NA,76,NA,25,2,8.45,35.45,"false",1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,""
"f329cef527fc272a67759a6fd125afaea0116b98","06/24/2019 01:30:00 PM","06/24/2019 01:30:00 PM",161,0.5,17031330100,17031330100,33,33,2.5,0,2.55,5.05,"false",1,41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"338cb289cd0189bdaa6b16811e3e9382479a439b","06/29/2019 07:30:00 AM","06/29/2019 07:45:00 AM",1213,13.9,NA,NA,6,76,17.5,0,7.55,25.05,"false",1,41.9442266014,-87.6559981815,"POINT (-87.6559981815 41.9442266014)",41.9802643146,-87.913624596,"POINT (-87.913624596 41.9802643146)"
"d80372743435d5128576b7bca0241fb207b7244c","06/03/2019 07:00:00 PM","06/03/2019 07:30:00 PM",1595,6.6,17031062100,17031081600,6,8,15,1,2.55,18.55,"false",1,41.9426918444,-87.6517705068,"POINT (-87.6517705068 41.9426918444)",41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)"
"94bf7714c69020fe68fd4a123c4bdde763963146","06/08/2019 06:00:00 AM","06/08/2019 06:15:00 AM",924,12.1,NA,NA,21,76,15,0,7.55,22.55,"false",1,41.9386661962,-87.7112105933,"POINT (-87.7112105933 41.9386661962)",41.9802643146,-87.913624596,"POINT (-87.913624596 41.9802643146)"
"5d9cf042642c0e16d9d0347ac792baeb91fe8685","06/16/2019 04:45:00 PM","06/16/2019 05:00:00 PM",1024,4.2,17031220500,17031062000,22,6,20,0,2.55,22.55,"false",1,41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)",41.942577185,-87.6470785093,"POINT (-87.6470785093 41.942577185)"
"c8558da180f2c5b4510cc0023c25a06060353af1","06/04/2019 05:15:00 AM","06/04/2019 05:45:00 AM",2219,26.6,NA,17031980000,NA,76,32.5,7,9.7,49.2,"false",1,NA,NA,"",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"b2cdb3e89ced5fd15309093ea0320d680402cac5","06/23/2019 11:30:00 PM","06/24/2019 12:00:00 AM",1547,10.3,NA,NA,23,NA,12.5,0,0,12.5,"true",2,41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)",NA,NA,""
"e7bd363737efc40cb27cff1b9f65530033818fdf","06/09/2019 09:30:00 AM","06/09/2019 09:45:00 AM",1093,8.3,NA,NA,65,31,12.5,0,2.55,15.05,"false",1,41.7697780588,-87.7269298425,"POINT (-87.7269298425 41.7697780588)",41.8502663663,-87.667569312,"POINT (-87.667569312 41.8502663663)"
"af77c427b7b75fa045cfbaf76b4c97148d7ada09","06/26/2019 10:30:00 AM","06/26/2019 10:30:00 AM",524,2.8,NA,NA,45,44,10,0,2.55,12.55,"false",1,41.7441995348,-87.5863483178,"POINT (-87.5863483178 41.7441995348)",41.7402057565,-87.6159695226,"POINT (-87.6159695226 41.7402057565)"
"117a59d0151bc0d2223680e4d7381195b9040f90","06/04/2019 08:00:00 PM","06/04/2019 08:15:00 PM",878,6.1,NA,NA,32,35,10,0,2.55,12.55,"false",1,41.8788655841,-87.6251921424,"POINT (-87.6251921424 41.8788655841)",41.8351179863,-87.6186777673,"POINT (-87.6186777673 41.8351179863)"
"133d2050894dfd3b8285c117103f6a21180f26b4","06/20/2019 03:45:00 PM","06/20/2019 03:45:00 PM",324,0.5,17031839100,17031081600,32,8,10,0,2.85,12.85,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)"
"502bbe066e35b70921d9b879bc22c88c83e492f8","06/17/2019 06:45:00 PM","06/17/2019 07:00:00 PM",869,1.9,17031320100,17031081000,32,8,7.5,0,2.55,10.05,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.9002656868,-87.6321092196,"POINT (-87.6321092196 41.9002656868)"
"ed8866449df5d3a6635decc22984889c871c4c98","06/01/2019 04:30:00 PM","06/01/2019 04:45:00 PM",1359,7.3,17031080202,17031050800,8,5,22.5,0,2.55,25.05,"false",1,41.9058577688,-87.6308650266,"POINT (-87.6308650266 41.9058577688)",41.9450101512,-87.6809282247,"POINT (-87.6809282247 41.9450101512)"
"61efa2b9c1fb5ea0c89fc23cc1ee3a30c7315158","06/05/2019 07:45:00 AM","06/05/2019 08:00:00 AM",993,2.4,17031080400,17031081300,8,8,7.5,0,0,7.5,"true",3,41.9074128162,-87.6409015248,"POINT (-87.6409015248 41.9074128162)",41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)"
"ec6ddea8c34c3f112aec94c326284943a84d76d4","06/21/2019 08:15:00 AM","06/21/2019 08:30:00 AM",1174,2.7,17031841100,17031839100,34,32,2.5,0,2.55,5.05,"true",3,41.8510178239,-87.6350918563,"POINT (-87.6350918563 41.8510178239)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"cd4d15036f0695c1ebe6b8a4cad8504f92534c54","06/19/2019 06:45:00 PM","06/19/2019 07:00:00 PM",1317,3.6,17031839100,17031243500,32,24,5,0,2.55,7.55,"true",3,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8926581076,-87.6525344838,"POINT (-87.6525344838 41.8926581076)"
"d59068235de2f5991996b7caa60b6838afbaa9fb","06/13/2019 04:30:00 PM","06/13/2019 04:45:00 PM",1224,5.9,17031839100,17031841500,32,29,20,0,2.55,22.55,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8615808621,-87.7078663416,"POINT (-87.7078663416 41.8615808621)"
"a2aba86f1f0519cc01be8eed9d89b889dd14d2a4","06/25/2019 09:15:00 AM","06/25/2019 10:00:00 AM",2034,8.7,NA,NA,1,15,10,0,2.55,12.55,"true",2,42.0096228806,-87.6701668569,"POINT (-87.6701668569 42.0096228806)",41.9540276487,-87.7633990316,"POINT (-87.7633990316 41.9540276487)"
"1373756c811bbb12aa10f82e980a6fd5e36a6a31","06/09/2019 11:30:00 PM","06/09/2019 11:45:00 PM",689,4.3,17031320100,17031841000,32,33,15,0,2.85,17.85,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8492467545,-87.6241352979,"POINT (-87.6241352979 41.8492467545)"
"994b52823d9e79aac542ea4592d52527ffb5e363","06/21/2019 09:15:00 AM","06/21/2019 09:45:00 AM",1181,4.7,NA,NA,2,13,10,0,0,10,"true",2,42.001571027,-87.6950125892,"POINT (-87.6950125892 42.001571027)",41.9836363072,-87.7235831853,"POINT (-87.7235831853 41.9836363072)"
"54fb10413ea7efffd13bf99631a53f9fcd374dd7","06/28/2019 02:00:00 PM","06/28/2019 02:15:00 PM",840,1.8,17031071300,17031062200,7,6,5,0,0.72,5.72,"true",1,41.9217783562,-87.6414597588,"POINT (-87.6414597588 41.9217783562)",41.9425851797,-87.6566440918,"POINT (-87.6566440918 41.9425851797)"
"f0d9c4b1ae4c1edd0fafed964c42052d8540f02d","06/11/2019 05:30:00 AM","06/11/2019 06:00:00 AM",1683,21.7,NA,17031980000,NA,76,27.5,0,9.05,36.55,"false",1,NA,NA,"",41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)"
"f9a945c2c1b60b50a4e8c1ac3a69b77d3bf6b767","06/25/2019 04:45:00 PM","06/25/2019 04:45:00 PM",199,0.3,17031081800,17031280100,8,28,7.5,0,2.55,10.05,"false",1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)"
"d9164fe42e45daa73dc7190a08a71d4e84270244","06/05/2019 04:45:00 PM","06/05/2019 05:00:00 PM",782,0.8,17031081500,17031320100,8,32,10,0,2.55,12.55,"false",1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"6b477943de8221b2f327bf35cdaaa8d30375b9f7","06/21/2019 10:15:00 PM","06/21/2019 10:45:00 PM",1343,6.5,17031220500,17031833100,22,28,17.5,0,2.55,20.05,"false",1,41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)",41.8790669938,-87.657005027,"POINT (-87.657005027 41.8790669938)"
"8871f53220cc6c655afb7f5d3dc58b510f669dab","06/09/2019 04:45:00 PM","06/09/2019 05:00:00 PM",835,6.1,17031030104,17031070102,77,7,10,0,2.77,12.77,"false",1,41.9971539428,-87.6574987907,"POINT (-87.6574987907 41.9971539428)",41.9305785697,-87.6422063127,"POINT (-87.6422063127 41.9305785697)"
"bb97108507ba47588262d1d13d4076fe80077abd","06/15/2019 03:15:00 PM","06/15/2019 03:30:00 PM",689,2.5,17031030500,17031010600,77,1,7.5,0,2.76,10.26,"false",1,41.9872255578,-87.6649377243,"POINT (-87.6649377243 41.9872255578)",42.0062788614,-87.6676836101,"POINT (-87.6676836101 42.0062788614)"
"a92ab4789ac3e21774c9be9bcb8e44ce91cd3de5","06/26/2019 03:45:00 AM","06/26/2019 04:15:00 AM",1481,15.7,NA,NA,44,57,22.5,0,3.19,25.69,"false",1,41.7402057565,-87.6159695226,"POINT (-87.6159695226 41.7402057565)",41.8108790078,-87.7263633246,"POINT (-87.7263633246 41.8108790078)"
"04267c19cf7f89602e952fc3632d6d831957a65b","06/06/2019 12:00:00 PM","06/06/2019 12:00:00 AM",NA,3.5,NA,NA,58,31,2.5,0,2.55,5.05,"true",4,41.8173662079,-87.6988607973,"POINT (-87.6988607973 41.8173662079)",41.8502663663,-87.667569312,"POINT (-87.667569312 41.8502663663)"
"a71cb556e125a8a0e0a337a8cd68a99144910331","06/15/2019 04:30:00 PM","06/15/2019 04:45:00 PM",426,2.2,NA,NA,43,43,5,0,2.55,7.55,"true",1,41.7615779081,-87.5727819867,"POINT (-87.5727819867 41.7615779081)",41.7615779081,-87.5727819867,"POINT (-87.5727819867 41.7615779081)"
"542a09509e28b888a7bdcb5bafb8c2fa9d3717c7","06/21/2019 01:00:00 AM","06/21/2019 01:15:00 AM",552,2.3,17031839100,17031330100,32,33,5,3,7.55,15.55,"false",1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"179a446dc5cb9347436b2a25b1eaaf8e7be67596","06/22/2019 06:30:00 PM","06/22/2019 06:45:00 PM",390,0.7,17031320100,17031081403,32,8,5,0,2.55,7.55,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)"
"276a65fe401a8c04716f9aacf9f52be682b37ab5","06/05/2019 07:30:00 AM","06/05/2019 08:00:00 AM",2231,6.6,NA,NA,57,31,12.5,0,0,12.5,"true",1,41.8108790078,-87.7263633246,"POINT (-87.7263633246 41.8108790078)",41.8502663663,-87.667569312,"POINT (-87.667569312 41.8502663663)"
"92ffd54d728d81bf7aecdae5e8df943f24324f50","06/07/2019 08:15:00 AM","06/07/2019 08:30:00 AM",1039,7,17031440201,17031380100,44,38,7.5,0,2.55,10.05,"true",5,41.7482105124,-87.6100749663,"POINT (-87.6100749663 41.7482105124)",41.8201978877,-87.6101001049,"POINT (-87.6101001049 41.8201978877)"
"a5b9f4f6bde0ad016b3c18c959d7b6c9e6a9ef52","06/11/2019 08:30:00 PM","06/11/2019 09:45:00 PM",3916,33.4,NA,17031081700,NA,8,40,0,2.55,42.55,"false",1,NA,NA,"",41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)"
"6ec6db1122f30701a4eecc16c05214664ca64014","06/23/2019 01:15:00 AM","06/23/2019 01:30:00 AM",1078,6.7,NA,17031010400,NA,1,7.5,0,2.55,10.05,"true",2,NA,NA,"",42.004764559,-87.659122427,"POINT (-87.659122427 42.004764559)"
"8b1e78f78a3ba170a0a2c72ac6ca8dfcfd78ad0d","06/26/2019 07:45:00 AM","06/26/2019 08:00:00 AM",833,3.2,17031020702,17031040600,2,4,7.5,0,2.55,10.05,"false",1,41.9941436461,-87.7048934862,"POINT (-87.7048934862 41.9941436461)",41.9668340674,-87.6840183712,"POINT (-87.6840183712 41.9668340674)"
"9699b9efe481ccb6dbc890091479cf2a47ae189d","06/06/2019 07:30:00 PM","06/06/2019 12:00:00 AM",NA,5.4,17031243500,17031220500,24,22,5,0,2.55,7.55,"true",3,41.8926581076,-87.6525344838,"POINT (-87.6525344838 41.8926581076)",41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)"
"fe71898756d5c3eaa60db1195dfaa5e8bf3d86f6","06/14/2019 09:00:00 PM","06/14/2019 09:15:00 PM",803,2.7,17031081600,17031242200,8,24,7.5,0,2.55,10.05,"false",1,41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)",41.8995897957,-87.6747191345,"POINT (-87.6747191345 41.8995897957)"
"b4886b94c25df00941b0dabc76cae8292c19720e","06/16/2019 09:45:00 AM","06/16/2019 10:00:00 AM",1113,5.4,17031160300,17031031501,16,3,12.5,0,2.55,15.05,"false",1,41.9572641084,-87.7308987849,"POINT (-87.7308987849 41.9572641084)",41.9672886138,-87.6524349997,"POINT (-87.6524349997 41.9672886138)"
"4fd38472bcefddc9d82199c611b94eae6525603c","06/29/2019 12:15:00 PM","06/29/2019 12:45:00 PM",1174,3.8,17031140800,17031060800,14,6,10,1,2.71,13.71,"false",1,41.9645069548,-87.7027334697,"POINT (-87.7027334697 41.9645069548)",41.9534000435,-87.6460070664,"POINT (-87.6460070664 41.9534000435)"
"f924877d9581e30db6ee802ea9867f5bca495c05","06/20/2019 08:45:00 PM","06/20/2019 09:00:00 PM",1063,3.2,17031833000,17031070200,28,7,10,0,2.55,12.55,"false",1,41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)",41.9290776551,-87.6462934762,"POINT (-87.6462934762 41.9290776551)"
"bd085033e0390f42edf45db1fa07844d8a3b9933","06/13/2019 07:30:00 AM","06/13/2019 07:30:00 AM",141,0.8,17031841900,17031841900,28,28,2.5,0,2.55,5.05,"false",1,41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"9c1596386fae5170e1f7d7f043fe4621c18764a5","06/15/2019 07:15:00 PM","06/15/2019 07:30:00 PM",1447,5.4,17031062900,17031281900,6,28,12.5,0,2.55,15.05,"false",1,41.9362371791,-87.6564115308,"POINT (-87.6564115308 41.9362371791)",41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)"
"ffaace39bb0959dbde1af62a382cb9871905432b","06/07/2019 05:30:00 PM","06/07/2019 05:45:00 PM",1031,2.4,17031081403,17031081403,8,8,17.5,0,2.55,20.05,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)"
"4e7527e14be9fa05a6899db5003ac45f56e3bed9","06/09/2019 02:00:00 AM","06/09/2019 02:15:00 AM",449,3.8,17031081403,17031063200,8,6,20,0,2.55,22.55,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.9383912577,-87.6385749205,"POINT (-87.6385749205 41.9383912577)"
"fc3da2a7159ef886f0ee8a1416d7e5d4084042ef","06/07/2019 09:15:00 AM","06/07/2019 09:30:00 AM",298,1,17031836300,17031836200,41,41,5,2,0,7,"true",1,41.8015328005,-87.6017598207,"POINT (-87.6017598207 41.8015328005)",41.7904693995,-87.6012851221,"POINT (-87.6012851221 41.7904693995)"
"ad6042571d2f5b47f34d980e6eef013a0be40948","06/24/2019 03:30:00 AM","06/24/2019 03:45:00 AM",417,3.1,NA,NA,24,22,7.5,0,2.55,10.05,"false",1,41.9012069941,-87.6763559892,"POINT (-87.6763559892 41.9012069941)",41.9227606205,-87.6991553432,"POINT (-87.6991553432 41.9227606205)"
"3ae6236d59d786f266f23bcff01041c37b50a883","06/23/2019 12:00:00 AM","06/23/2019 12:00:00 AM",395,1.2,17031280100,17031081800,28,8,10,0,2.55,12.55,"false",1,41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"1f2833fc2cacadc36d8d1598e17c4b41300abac8","06/06/2019 09:15:00 PM","06/06/2019 12:00:00 AM",NA,1.4,17031320100,17031081700,32,8,12.5,0,2.55,15.05,"false",1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)"
"981751a69a02befb02355f6e6fef5e6ac592c7f2","06/23/2019 01:15:00 PM","06/23/2019 01:30:00 PM",613,2.1,17031834300,17031460500,45,46,7.5,0,2.55,10.05,"false",1,41.7458424102,-87.5917077725,"POINT (-87.5917077725 41.7458424102)",41.7468832529,-87.5726073052,"POINT (-87.5726073052 41.7468832529)"
"90703cde6e5caaea82a4675960e55083c8c6313d","06/29/2019 02:30:00 PM","06/29/2019 02:45:00 PM",1663,5.6,17031841900,17031843100,28,29,15,2,2.55,19.55,"false",1,41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)",41.8607622624,-87.7006919027,"POINT (-87.7006919027 41.8607622624)"
"3e9efee8cace523ccad46f68cb2d4709c6b23135","06/01/2019 06:45:00 PM","06/01/2019 07:00:00 PM",209,0.8,NA,NA,73,73,7.5,0,0,7.5,"true",1,41.7174930361,-87.6488950721,"POINT (-87.6488950721 41.7174930361)",41.7174930361,-87.6488950721,"POINT (-87.6488950721 41.7174930361)"
"a6162d39c6092c911e3c783ce799e7f571f38ccd","06/12/2019 04:30:00 PM","06/12/2019 04:45:00 PM",1337,5.7,17031081403,17031840200,8,60,12.5,0,2.55,15.05,"false",1,41.8909220259,-87.6188683546,"POINT (-87.6188683546 41.8909220259)",41.8446607763,-87.6490722438,"POINT (-87.6490722438 41.8446607763)"
"0c031ae2f5257afa2b2674538f0b10450acbf0f1","06/20/2019 04:30:00 PM","06/20/2019 04:45:00 PM",589,2,17031310300,17031841000,31,33,5,0,2.55,7.55,"false",1,41.8561441046,-87.6489783241,"POINT (-87.6489783241 41.8561441046)",41.8492467545,-87.6241352979,"POINT (-87.6241352979 41.8492467545)"
"0088a3e6de43ef4bfca8c9861f74caf95f69a042","06/11/2019 08:00:00 AM","06/11/2019 08:30:00 AM",1632,5.5,17031580502,17031283100,58,28,5,0,2.55,7.55,"true",3,41.8145620008,-87.699310391,"POINT (-87.699310391 41.8145620008)",41.8692744531,-87.6640472412,"POINT (-87.6640472412 41.8692744531)"
"d5142e59fc68ae587ccb64e7b890b980559870c7","06/19/2019 02:45:00 PM","06/19/2019 03:15:00 PM",1903,11.5,17031770700,NA,NA,NA,22.5,0,0,22.5,"true",3,41.9827750091,-87.8773053996,"POINT (-87.8773053996 41.9827750091)",NA,NA,""
"16ac13c8b6559a948525cdfb1b52d1b5dabf6fb1","06/22/2019 06:30:00 PM","06/22/2019 06:30:00 PM",445,1.9,17031060200,17031040100,6,4,7.5,1,2.55,11.05,"false",1,41.9579038971,-87.671518011,"POINT (-87.671518011 41.9579038971)",41.9833308063,-87.681993542,"POINT (-87.681993542 41.9833308063)"
