"Trip ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area","Fare","Tip","Additional Charges","Trip Total","Shared Trip Authorized","Trips Pooled","Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid Location"
"e0315412a6164a8897509ed0977e1577b6c31eb3","03/08/2019 08:45:00 AM","03/08/2019 09:15:00 AM",1794,8.4,17031031900,17031320600,3,32,17.5,0,2.55,20.05,FALSE,1,41.9633743823,-87.6701845504,"POINT (-87.6701845504 41.9633743823)",41.8706073724,-87.6221729369,"POINT (-87.6221729369 41.8706073724)"
"0ca298b2aad0469e11d819358029f91c2c3406af","03/15/2019 09:30:00 AM","03/15/2019 10:30:00 AM",3318,18.8,17031980000,17031839100,76,32,27.5,9,7.55,44.05,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"f84df086ba58893e639c6f8d994b6f7c4b43e6e3","03/06/2019 04:15:00 PM","03/06/2019 04:30:00 PM",1277,4.2,17031300800,17031833300,30,28,5,0,2.55,7.55,TRUE,2,41.8481112196,-87.7075818281,"POINT (-87.7075818281 41.8481112196)",41.8716894745,-87.6540926517,"POINT (-87.6540926517 41.8716894745)"
"2589e04850eb92614567da56267e7a142a1f7561","03/17/2019 07:30:00 PM","03/17/2019 07:45:00 PM",1606,17.1,17031081500,NA,8,NA,22.5,0,2.55,25.05,FALSE,1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",NA,NA,NA
"81cfa6a0ea2fa2431d3a39258f33705b6edf5c34","03/14/2019 09:00:00 PM","03/14/2019 09:15:00 PM",575,2.9,NA,NA,67,66,2.5,0,2.55,5.05,TRUE,3,41.7759288274,-87.6665962653,"POINT (-87.6665962653 41.7759288274)",41.7718485152,-87.695666342,"POINT (-87.695666342 41.7718485152)"
"0857aa11a96654c4d87b753e20700ad68278a841","03/15/2019 06:00:00 AM","03/15/2019 06:30:00 AM",985,5.1,17031380700,17031841900,38,28,10,0,2.55,12.55,FALSE,1,41.8138063365,-87.6237680464,"POINT (-87.6237680464 41.8138063365)",41.8679024175,-87.6429586652,"POINT (-87.6429586652 41.8679024175)"
"a6d74ffcfc0e39e6235baa894f784843f60cd20c","03/12/2019 10:00:00 PM","03/12/2019 10:00:00 PM",155,0.8,NA,NA,71,71,5,0,2.55,7.55,FALSE,1,41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)",41.7442051463,-87.6563059862,"POINT (-87.6563059862 41.7442051463)"
"5a3bbe13f3487a028c0a80c7bd18f8513e2dc980","03/15/2019 11:45:00 PM","03/16/2019 12:15:00 AM",1250,3.9,17031832000,17031843700,6,5,10,0,2.55,12.55,FALSE,1,41.9462945357,-87.6542980837,"POINT (-87.6542980837 41.9462945357)",41.9448137543,-87.6907750098,"POINT (-87.6907750098 41.9448137543)"
"0996178a5e706d1c679401534cc8b95a24fdd186","03/01/2019 09:00:00 PM","03/01/2019 09:15:00 PM",826,4,NA,NA,42,67,10,0,2.55,12.55,FALSE,1,41.7788768603,-87.5949254391,"POINT (-87.5949254391 41.7788768603)",41.7759288274,-87.6665962653,"POINT (-87.6665962653 41.7759288274)"
"b48edf632f5d6063740242dfda5b397bb3c77311","03/04/2019 07:15:00 AM","03/04/2019 08:15:00 AM",3481,13.3,17031100500,17031839100,10,32,20,0,2.55,22.55,TRUE,2,41.978068292,-87.8197891138,"POINT (-87.8197891138 41.978068292)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"98b052acb0b1324e200a2ab0473025c9f1d4e518","03/15/2019 07:15:00 AM","03/15/2019 07:15:00 AM",297,1.3,17031281900,17031081800,28,8,5,0,2.55,7.55,FALSE,1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)"
"540d5680b295d95728830e57046282f6c2997115","03/12/2019 08:15:00 PM","03/12/2019 08:30:00 PM",881,3.6,17031070102,17031833000,7,28,10,0,2.55,12.55,FALSE,1,41.9305785697,-87.6422063127,"POINT (-87.6422063127 41.9305785697)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"db475f6fb78e87095bc26bf351c522c833bc4727","03/26/2019 07:30:00 AM","03/26/2019 07:45:00 AM",624,4.4,NA,NA,32,27,7.5,0,0,7.5,TRUE,3,41.8788655841,-87.6251921424,"POINT (-87.6251921424 41.8788655841)",41.8789144956,-87.7058971305,"POINT (-87.7058971305 41.8789144956)"
"a41d4ca2032544571f1ae9b1c197ec691aafc7f8","03/23/2019 05:30:00 PM","03/23/2019 06:00:00 PM",1606,7.5,NA,17031010600,NA,1,15,0,2.55,17.55,FALSE,1,NA,NA,NA,42.0062788614,-87.6676836101,"POINT (-87.6676836101 42.0062788614)"
"3811799ae2e0ee19bf047d37188623739b53d681","03/17/2019 01:45:00 PM","03/17/2019 01:45:00 PM",691,1.6,17031839100,17031081401,32,8,2.5,0,2.55,5.05,TRUE,5,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.8950334495,-87.6197106717,"POINT (-87.6197106717 41.8950334495)"
"9aabffe84b0a42686c2e4f67dbe09efe94324021","03/14/2019 03:00:00 PM","03/14/2019 03:15:00 PM",825,3,17031243200,17031080300,24,8,15,0,2.85,17.85,FALSE,1,41.8924331563,-87.6696239301,"POINT (-87.6696239301 41.8924331563)",41.9074919303,-87.6357600901,"POINT (-87.6357600901 41.9074919303)"
"68ad89b1605cf511f0c0bb80a4fb3698910cf570","03/03/2019 02:30:00 AM","03/03/2019 02:30:00 AM",450,1.2,17031241400,17031832300,24,22,5,0,2.55,7.55,FALSE,1,41.906025969,-87.6753116216,"POINT (-87.6753116216 41.906025969)",41.9192250505,-87.671445766,"POINT (-87.671445766 41.9192250505)"
"c16241f4f70a9f7bd08133252f9e9cc5aeab8dbe","03/07/2019 01:15:00 PM","03/07/2019 01:15:00 PM",479,2.5,NA,NA,51,51,5,0,2.55,7.55,FALSE,1,41.6906333472,-87.5700582686,"POINT (-87.5700582686 41.6906333472)",41.6906333472,-87.5700582686,"POINT (-87.5700582686 41.6906333472)"
"c7775e07fcb2194700cc7f19aa912eab7b276690","03/02/2019 10:30:00 PM","03/02/2019 10:45:00 PM",561,1.4,17031842200,17031081500,8,8,5,5,2.55,12.55,FALSE,1,41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)",41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"5070bc950dec4fd588a2b7310d3374a3d95b3ac4","03/16/2019 04:45:00 PM","03/16/2019 05:00:00 PM",1003,2.6,17031242100,17031081100,24,8,7.5,0,2.55,10.05,FALSE,1,41.8996701799,-87.6698377982,"POINT (-87.6698377982 41.8996701799)",41.9002212967,-87.6291051864,"POINT (-87.6291051864 41.9002212967)"
"56fa0047c1b98564fd9b07a5d6f6ffc87990bc95","03/19/2019 10:45:00 PM","03/19/2019 11:00:00 PM",1389,10.6,17031320400,17031200200,32,20,7.5,0,2.55,10.05,TRUE,3,41.8774061234,-87.6219716519,"POINT (-87.6219716519 41.8774061234)",41.9278531896,-87.7356259487,"POINT (-87.7356259487 41.9278531896)"
"6769faab3375d8085665847a20e57cf2d3da1a5d","03/16/2019 01:30:00 PM","03/16/2019 02:30:00 PM",3507,7,17031839100,17031062200,32,6,25,0,2.55,27.55,FALSE,1,41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)",41.9425851797,-87.6566440918,"POINT (-87.6566440918 41.9425851797)"
"db2cd79a9ef535e3bb2ae9844e0f90d27e67dff5","03/02/2019 12:15:00 AM","03/02/2019 12:15:00 AM",383,1.4,17031221300,17031210501,22,21,5,0,2.55,7.55,FALSE,1,41.9211259143,-87.6997544065,"POINT (-87.6997544065 41.9211259143)",41.9374017942,-87.7223302976,"POINT (-87.7223302976 41.9374017942)"
"ddf476dc05b1d4271d89ba55cad645b1ca3d19b5","03/16/2019 08:30:00 PM","03/16/2019 08:45:00 PM",883,1.7,17031061200,17031061901,6,6,7.5,0,0,7.5,TRUE,1,41.9490605256,-87.6616429039,"POINT (-87.6616429039 41.9490605256)",41.9432371225,-87.6434709559,"POINT (-87.6434709559 41.9432371225)"
"825a9d98743ea49b623fd213b56865a3d3f2d8ed","03/11/2019 10:45:00 PM","03/11/2019 11:00:00 PM",1165,10.6,17031980100,17031281900,56,28,15,7,7.55,29.55,FALSE,1,41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)",41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)"
"58f7068468c80f10b79f58e1edd7427eee2a479e","03/30/2019 12:45:00 PM","03/30/2019 12:45:00 PM",455,1.3,17031081402,17031081600,8,8,5,0,2.55,7.55,FALSE,1,41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)",41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)"
"e665128d941bcb7e763d13b37da9c35633576ca5","03/08/2019 04:00:00 PM","03/08/2019 04:30:00 PM",1705,7.3,17031410800,17031839000,41,32,7.5,0,2.55,10.05,TRUE,5,41.7979652088,-87.5896070309,"POINT (-87.5896070309 41.7979652088)",41.8710158803,-87.6314065252,"POINT (-87.6314065252 41.8710158803)"
"7344260253b6da8f5adf721e03cc8360d4d0e585","03/07/2019 06:15:00 AM","03/07/2019 06:30:00 AM",1502,24.3,NA,NA,34,NA,27.5,0,2.85,30.35,FALSE,1,41.8420761168,-87.6339734222,"POINT (-87.6339734222 41.8420761168)",NA,NA,NA
